agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
20570,86523857,7263934,15WK00642,,2017-11-06 00:00:00,2015-06-09 00:00:00,,17,6,,0,C,2015_06_VT0140500_15WK00642_INC,F,,8928535
20570,86523841,7263934,15WK00614,N,2017-11-06 00:00:00,2015-06-05 00:00:00,,14,6,,0,C,2015_06_VT0140500_15WK00614_INC,F,,8928439
20570,83071702,7269610,15WK00001,N,2017-11-06 00:00:00,2015-01-01 00:00:00,,14,6,,0,C,2015_01_VT0140500_15WK00001_INC,F,,1272917
20570,83071719,7269619,15WK01155,,2017-11-06 00:00:00,2015-08-24 00:00:00,,11,6,,0,C,2015_08_VT0140500_15WK01155_INC,F,,1273859
20570,86523830,7269619,15WK01091,,2017-11-06 00:00:00,2015-08-15 00:00:00,,9,6,,0,C,2015_08_VT0140500_15WK01091_INC,F,,8928449
20570,86523846,7471402,15WK00569,,2017-11-06 00:00:00,2015-05-26 00:00:00,,10,6,,0,C,2015_05_VT0140500_15WK00569_INC,F,,8929241
20570,83071035,7263936,15WK01680,,2017-11-06 00:00:00,2015-11-09 00:00:00,,10,6,,0,C,2015_11_VT0140500_15WK01680_INC,F,,1272915
20570,83071039,7269617,15WK01623,,2017-11-06 00:00:00,2015-10-30 00:00:00,,8,6,,0,C,2015_10_VT0140500_15WK01623_INC,F,,1272919
20570,83071705,7269617,15WK01456,N,2017-11-06 00:00:00,2015-10-03 00:00:00,,18,6,,0,C,2015_10_VT0140500_15WK01456_INC,F,,1273815
20570,83071706,7269617,15WK01548,,2017-11-06 00:00:00,2015-10-17 00:00:00,,11,6,,0,C,2015_10_VT0140500_15WK01548_INC,F,,1272918
20570,86523837,7269617,15WK01512,N,2017-11-06 00:00:00,2015-10-10 00:00:00,,20,6,,0,C,2015_10_VT0140500_15WK01512_INC,F,,8929258
20570,83071036,7269611,15WK00144,,2017-11-06 00:00:00,2015-02-06 00:00:00,,19,6,,0,C,2015_02_VT0140500_15WK00144_INC,F,,1272916
20570,86524531,7269611,15WK00180,N,2017-11-06 00:00:00,2015-02-15 00:00:00,,10,6,,0,C,2015_02_VT0140500_15WK00180_INC,F,,8929257
20570,83071038,7269614,15WK01886,N,2017-11-06 00:00:00,2015-12-18 00:00:00,,11,6,,0,C,2015_12_VT0140500_15WK01886_INC,F,,1273813
20570,83071059,7269614,15WK01829,,2017-11-06 00:00:00,2015-12-09 00:00:00,,12,6,,0,C,2015_12_VT0140500_15WK01829_INC,F,,1273863
20570,83071056,7269618,15WK01405,,2017-11-06 00:00:00,2015-09-29 00:00:00,,15,6,,0,C,2015_09_VT0140500_15WK01405_INC,F,,1272949
25412,83459545,7292324,15KP000150,N,2017-11-06 00:00:00,2015-02-01 00:00:00,,14,6,,0,C,2015_02_VT0111100_15KP000150_INC,F,,2456794
25412,83901343,7319286,15KP000320,N,2017-11-06 00:00:00,2015-07-29 00:00:00,,17,6,,0,C,2015_07_VT0111100_15KP000320_INC,F,,3521633
25412,84666150,7319288,15KP000234,N,2017-11-06 00:00:00,2015-05-19 00:00:00,,14,6,,0,C,2015_05_VT0111100_15KP000234_INC,F,,5241731
25412,84666148,7319287,15KP000212,N,2017-11-06 00:00:00,2015-06-23 00:00:00,,10,6,,0,C,2015_06_VT0111100_15KP000212_INC,F,,5242117
25412,84667224,7319287,15KP000258,,2017-11-06 00:00:00,2015-06-08 00:00:00,,13,6,,0,C,2015_06_VT0111100_15KP000258_INC,F,,5241719
25412,84667229,7319285,15KP000273,N,2017-11-06 00:00:00,2015-08-17 00:00:00,,14,6,,0,C,2015_08_VT0111100_15KP000273_INC,F,,5241732
25412,87964416,7472688,15KP000403,N,2017-11-06 00:00:00,2015-12-10 00:00:00,,14,6,,0,C,2015_12_VT0111100_15KP000403_INC,F,,11672937
25412,86539951,7472688,15KP000485,N,2017-11-06 00:00:00,2015-12-02 00:00:00,,17,6,,0,C,2015_12_VT0111100_15KP000485_INC,F,,8961275
25412,86539921,7472688,15KP000488,N,2017-11-06 00:00:00,2015-12-04 00:00:00,,16,6,,0,C,2015_12_VT0111100_15KP000488_INC,F,,8961273
25412,84667226,7319338,15KP000209,N,2017-11-06 00:00:00,2015-04-29 00:00:00,,17,6,,0,C,2015_04_VT0111100_15KP000209_INC,F,,5242118
25412,84667227,7319338,15KP000174,N,2017-11-06 00:00:00,2015-04-21 00:00:00,,13,6,,0,C,2015_04_VT0111100_15KP000174_INC,F,,5241724
20521,84273726,7340103,15WT00065,N,2017-11-06 00:00:00,2015-01-07 00:00:00,,12,6,,0,C,2015_01_VT0041000_15WT00065_INC,F,,4381424
20521,87008492,7340103,15WT00381,,2017-11-06 00:00:00,2015-01-31 00:00:00,,11,6,,0,C,2015_01_VT0041000_15WT00381_INC,F,,9873965
20521,87008485,7340103,15WT00309,N,2017-11-06 00:00:00,2015-01-26 00:00:00,,10,6,,0,C,2015_01_VT0041000_15WT00309_INC,F,,9875266
20521,88241090,7263869,15WT02859,,2017-11-06 00:00:00,2015-07-08 00:00:00,,16,6,,0,C,2015_07_VT0041000_15WT02859_INC,F,,12286889
20521,83070268,7263869,15WT04065,N,2017-11-06 00:00:00,2015-07-13 00:00:00,,15,6,,0,C,2015_07_VT0041000_15WT04065_INC,F,,1271306
20521,83069369,7263867,15WT04115,N,2017-11-06 00:00:00,2015-09-20 00:00:00,,19,6,,0,C,2015_09_VT0041000_15WT04115_INC,F,,1269692
20521,83069400,7263867,15WT03859,,2017-11-06 00:00:00,2015-09-10 00:00:00,,13,6,,0,C,2015_09_VT0041000_15WT03859_INC,F,,1269749
20521,88241072,7269521,15WT01637,,2017-11-06 00:00:00,2015-04-25 00:00:00,,15,6,,0,C,2015_04_VT0041000_15WT01637_INC,F,,12287273
20521,83070254,7269521,15WT01647,,2017-11-06 00:00:00,2015-04-26 00:00:00,,14,6,,0,C,2015_04_VT0041000_15WT01647_INC,F,,1269695
20521,84273407,7269523,15WT02489,N,2017-11-06 00:00:00,2015-06-17 00:00:00,,16,6,,0,C,2015_06_VT0041000_15WT02489_INC,F,,4380372
20521,83069397,7269523,15WT02626,N,2017-11-06 00:00:00,2015-06-25 00:00:00,,14,6,,0,C,2015_06_VT0041000_15WT02626_INC,F,,1269741
20521,84273393,7269522,15WT04794,,2017-11-06 00:00:00,2015-11-13 00:00:00,,13,6,,0,C,2015_11_VT0041000_15WT04794_INC,F,,4380353
20521,84273408,7269522,15WT05023,,2017-11-06 00:00:00,2015-11-29 00:00:00,,13,6,,0,C,2015_11_VT0041000_15WT05023_INC,F,,4381433
20521,83070274,7269522,15WT04820,,2017-11-06 00:00:00,2015-11-15 00:00:00,,16,6,,0,C,2015_11_VT0041000_15WT04820_INC,F,,1269801
20521,83070264,7269522,15WT04716,N,2017-11-06 00:00:00,2015-11-07 00:00:00,,0,6,,0,C,2015_11_VT0041000_15WT04716_INC,F,,1269736
20521,83070283,7269522,15WT05051,N,2017-11-06 00:00:00,2015-11-30 00:00:00,,19,6,,0,C,2015_11_VT0041000_15WT05051_INC,F,,1269825
20521,87008483,7269522,15WT05024,,2017-11-06 00:00:00,2015-11-29 00:00:00,,16,6,,0,C,2015_11_VT0041000_15WT05024_INC,F,,9875275
20521,88239935,7269522,15WT04874,N,2017-11-06 00:00:00,2015-11-19 00:00:00,,16,6,,0,C,2015_11_VT0041000_15WT04874_INC,F,,12287252
20521,88240009,7269522,15WT04852,N,2017-11-06 00:00:00,2015-11-18 00:00:00,,10,6,,0,C,2015_11_VT0041000_15WT04852_INC,F,,12286893
20521,83070272,7269522,15WT04953,N,2017-11-06 00:00:00,2015-11-25 00:00:00,,14,6,,0,C,2015_11_VT0041000_15WT04953_INC,F,,1269800
20521,83069464,7269522,15WT05025,,2017-11-06 00:00:00,2015-11-29 00:00:00,,17,6,,0,C,2015_11_VT0041000_15WT05025_INC,F,,1271397
20521,83070277,7269522,15WT04776,,2017-11-06 00:00:00,2015-11-12 00:00:00,,13,6,,0,C,2015_11_VT0041000_15WT04776_INC,F,,1271357
20521,88241148,7269519,15WT04447,,2017-11-06 00:00:00,2015-10-22 00:00:00,,11,6,,0,C,2015_10_VT0041000_15WT04447_INC,F,,12286971
20521,83069403,7269519,15WT04545,,2017-11-06 00:00:00,2015-10-27 00:00:00,,18,6,,0,C,2015_10_VT0041000_15WT04545_INC,F,,1271282
20521,83069405,7269519,15WT04378,,2017-11-06 00:00:00,2015-10-17 00:00:00,,15,6,,0,C,2015_10_VT0041000_15WT04378_INC,F,,1269738
20521,83070270,7269519,15WT04369,N,2017-11-06 00:00:00,2015-10-16 00:00:00,,19,6,,0,C,2015_10_VT0041000_15WT04369_INC,F,,1271343
20521,84273747,7269519,15WT04530,N,2017-11-06 00:00:00,2015-10-27 00:00:00,,8,6,,0,C,2015_10_VT0041000_15WT04530_INC,F,,4381474
20521,84273397,7269519,15WT04361,N,2017-11-06 00:00:00,2015-10-16 00:00:00,,10,6,,0,C,2015_10_VT0041000_15WT04361_INC,F,,4380363
20521,88241027,7269519,15WT04194,N,2017-11-06 00:00:00,2015-10-04 00:00:00,,5,6,,0,C,2015_10_VT0041000_15WT04194_INC,F,,12286770
20521,83069427,7269519,15WT04162,,2017-11-06 00:00:00,2015-10-02 00:00:00,,7,6,,0,C,2015_10_VT0041000_15WT04162_INC,F,,1269776
20521,83069370,7269519,15WT04466,N,2017-11-06 00:00:00,2015-10-23 00:00:00,,14,6,,0,C,2015_10_VT0041000_15WT04466_INC,F,,1269693
20521,83069364,7269519,15WT04326,N,2017-11-06 00:00:00,2015-10-13 00:00:00,,12,6,,0,C,2015_10_VT0041000_15WT04326_INC,F,,1269694
20521,83069426,7269519,15WT04297,,2017-11-06 00:00:00,2015-10-10 00:00:00,,16,6,,0,C,2015_10_VT0041000_15WT04297_INC,F,,1269779
20521,83069396,7269519,15WT04554,N,2017-11-06 00:00:00,2015-10-28 00:00:00,,11,6,,0,C,2015_10_VT0041000_15WT04554_INC,F,,1271281
20521,83069439,7269519,15WT04520,N,2017-11-06 00:00:00,2015-10-26 00:00:00,,14,6,,0,C,2015_10_VT0041000_15WT04520_INC,F,,1269799
20521,85119875,7269519,15WT04568,N,2017-11-06 00:00:00,2015-10-28 00:00:00,,20,6,,0,C,2015_10_VT0041000_15WT04568_INC,F,,6185428
20521,83070251,7269517,15WT03538,N,2017-11-06 00:00:00,2015-08-22 00:00:00,,7,6,,0,C,2015_08_VT0041000_15WT03538_INC,F,,1269691
20521,84273720,7269517,15WT03525,N,2017-11-06 00:00:00,2015-08-21 00:00:00,,15,6,,0,C,2015_08_VT0041000_15WT03525_INC,F,,4380351
20521,83069365,7269517,15WT03401,N,2017-11-06 00:00:00,2015-08-13 00:00:00,,9,6,,0,C,2015_08_VT0041000_15WT03401_INC,F,,1271239
20521,83069389,7269517,15WT03519,,2017-11-06 00:00:00,2015-08-21 00:00:00,,8,6,,0,C,2015_08_VT0041000_15WT03519_INC,F,,1271296
20521,88239904,7269517,15WT03422,,2017-11-06 00:00:00,2015-08-14 00:00:00,,14,6,,0,C,2015_08_VT0041000_15WT03422_INC,F,,12287218
20521,83069506,7269528,15WT05438,,2017-11-06 00:00:00,2015-12-28 00:00:00,,10,6,,0,C,2015_12_VT0041000_15WT05438_INC,F,,1269898
20521,84273421,7269528,15WT05467,,2017-11-06 00:00:00,2015-12-29 00:00:00,,16,6,,0,C,2015_12_VT0041000_15WT05467_INC,F,,4380390
20521,83069483,7269528,15WT05237,N,2017-11-06 00:00:00,2015-12-14 00:00:00,,11,6,,0,C,2015_12_VT0041000_15WT05237_INC,F,,1271454
20521,84273729,7269528,15WT05135,,2017-11-06 00:00:00,2015-12-05 00:00:00,,13,6,,0,C,2015_12_VT0041000_15WT05135_INC,F,,4381440
20521,83069482,7269528,15WT05140,,2017-11-06 00:00:00,2015-12-05 00:00:00,,16,6,,0,C,2015_12_VT0041000_15WT05140_INC,F,,1271432
20521,84273420,7269528,15WT05429,N,2017-11-06 00:00:00,2015-12-27 00:00:00,,14,6,,0,C,2015_12_VT0041000_15WT05429_INC,F,,4380388
20521,83069501,7269528,15WT05247,N,2017-11-06 00:00:00,2015-12-14 00:00:00,,19,6,,0,C,2015_12_VT0041000_15WT05247_INC,F,,1269880
20521,83069489,7269528,15WT05238,,2017-11-06 00:00:00,2015-12-14 00:00:00,,13,2,2015-12-15 00:00:00,0,C,2015_12_VT0041000_15WT05238_INC,F,,1269878
20521,84273738,7269528,15WT05218,,2017-11-06 00:00:00,2015-12-12 00:00:00,,0,6,,0,C,2015_12_VT0041000_15WT05218_INC,F,,4381451
20521,84273413,7269528,15WT05288,,2017-11-06 00:00:00,2015-12-17 00:00:00,,16,6,,0,C,2015_12_VT0041000_15WT05288_INC,F,,4380384
20521,84273422,7269528,15WT05212,,2017-11-06 00:00:00,2015-12-11 00:00:00,,16,6,,0,C,2015_12_VT0041000_15WT05212_INC,F,,4381468
20521,84273745,7269528,15WT05175,N,2017-11-06 00:00:00,2015-12-08 00:00:00,,17,6,,0,C,2015_12_VT0041000_15WT05175_INC,F,,4380393
20521,83070304,7269528,15WT05387,N,2017-11-06 00:00:00,2015-12-23 00:00:00,,16,6,,0,C,2015_12_VT0041000_15WT05387_INC,F,,1269895
20521,84273394,7269528,15WT05092,,2017-11-06 00:00:00,2015-12-03 00:00:00,,13,6,,0,C,2015_12_VT0041000_15WT05092_INC,F,,4380352
20521,83069493,7269528,15WT05166,N,2017-11-06 00:00:00,2015-12-07 00:00:00,,20,6,,0,C,2015_12_VT0041000_15WT05166_INC,F,,1269874
20521,83070303,7269528,15WT05345,,2017-11-06 00:00:00,2015-12-21 00:00:00,,13,6,,0,C,2015_12_VT0041000_15WT05345_INC,F,,1269893
20521,83070282,7269528,15WT05060,N,2017-11-06 00:00:00,2015-12-01 00:00:00,,17,6,,0,C,2015_12_VT0041000_15WT05060_INC,F,,1269824
20521,83069461,7269528,15WT05120,N,2017-11-06 00:00:00,2015-12-04 00:00:00,,15,6,,0,C,2015_12_VT0041000_15WT05120_INC,F,,1269830
20521,83070289,7269528,15WT05125,N,2017-11-06 00:00:00,2015-12-04 00:00:00,,20,6,,0,C,2015_12_VT0041000_15WT05125_INC,F,,1269850
20521,83069479,7269528,15WT05080,N,2017-11-06 00:00:00,2015-12-02 00:00:00,,16,6,,0,C,2015_12_VT0041000_15WT05080_INC,F,,1271402
20521,84273735,7269528,15WT05148,,2017-11-06 00:00:00,2015-12-06 00:00:00,,10,6,,0,C,2015_12_VT0041000_15WT05148_INC,F,,4381439
20522,83458552,7289288,15UV000302,,2017-11-06 00:00:00,2015-01-17 00:00:00,,10,6,,0,C,2015_01_VT0041100_15UV000302_INC,F,,2455423
20522,83458558,7289288,15UV000090,N,2017-11-06 00:00:00,2015-01-06 00:00:00,,16,6,,0,C,2015_01_VT0041100_15UV000090_INC,F,,2456120
20522,84665304,7289288,15UV000084,N,2017-11-06 00:00:00,2015-01-06 00:00:00,,9,6,,0,C,2015_01_VT0041100_15UV000084_INC,F,,5236433
20522,83458183,7289288,15UV000250,N,2017-11-06 00:00:00,2015-01-15 00:00:00,,22,6,,0,C,2015_01_VT0041100_15UV000250_INC,F,,2456142
20522,83458175,7289288,15UV000492,,2017-11-06 00:00:00,2015-01-24 00:00:00,,0,6,,0,C,2015_01_VT0041100_15UV000492_INC,F,,2456188
20522,83458580,7289288,15UV000315,N,2017-11-06 00:00:00,2015-01-17 00:00:00,,18,6,,0,C,2015_01_VT0041100_15UV000315_INC,F,,2455485
20522,83458553,7289288,15UV000265,N,2017-11-06 00:00:00,2015-01-16 00:00:00,,8,6,,0,C,2015_01_VT0041100_15UV000265_INC,F,,2456115
20522,86529405,7289288,15UV000683,,2017-11-06 00:00:00,2015-01-31 00:00:00,,1,6,,0,C,2015_01_VT0041100_15UV000683_INC,F,,8939146
20522,83458578,7289288,15UV000337,N,2017-11-06 00:00:00,2015-01-18 00:00:00,,14,6,,0,C,2015_01_VT0041100_15UV000337_INC,F,,2455490
20522,86529376,7289288,15UV000674,,2017-11-06 00:00:00,2015-01-30 00:00:00,,23,6,,0,C,2015_01_VT0041100_15UV000674_INC,F,,8939079
20522,83458554,7289288,15UV000150,N,2017-11-06 00:00:00,2015-01-11 00:00:00,,17,6,,0,C,2015_01_VT0041100_15UV000150_INC,F,,2455419
20522,83458576,7289288,15UV000477,,2017-11-06 00:00:00,2015-01-23 00:00:00,,21,6,,0,C,2015_01_VT0041100_15UV000477_INC,F,,2455496
20522,83458167,7289288,15UV000399,N,2017-11-06 00:00:00,2015-01-21 00:00:00,,11,6,,0,C,2015_01_VT0041100_15UV000399_INC,F,,2456174
20522,83458575,7289288,15UV000454,,2017-11-06 00:00:00,2015-01-23 00:00:00,,9,6,,0,C,2015_01_VT0041100_15UV000454_INC,F,,2456175
20522,86529440,7289288,15UV000685,,2017-11-06 00:00:00,2015-01-31 00:00:00,,1,6,,0,C,2015_01_VT0041100_15UV000685_INC,F,,8938281
20522,86529412,7289288,15UV000234,N,2017-11-06 00:00:00,2015-01-15 00:00:00,,14,6,,0,C,2015_01_VT0041100_15UV000234_INC,F,,8939134
20522,86529706,7289288,15UV000533,,2017-11-06 00:00:00,2015-01-25 00:00:00,,9,6,,0,C,2015_01_VT0041100_15UV000533_INC,F,,8939158
20522,86529833,7289288,15UV000561,N,2017-11-06 00:00:00,2015-01-27 00:00:00,,8,6,,0,C,2015_01_VT0041100_15UV000561_INC,F,,8938572
20522,86530549,7289288,15UV000097,N,2017-11-06 00:00:00,2015-01-07 00:00:00,,13,6,,0,C,2015_01_VT0041100_15UV000097_INC,F,,8939452
20522,86529838,7289288,15UV000621,,2017-11-06 00:00:00,2015-01-29 00:00:00,,9,6,,0,C,2015_01_VT0041100_15UV000621_INC,F,,8939450
20522,86529751,7289288,15UV000377,N,2017-11-06 00:00:00,2015-01-20 00:00:00,,10,6,,0,C,2015_01_VT0041100_15UV000377_INC,F,,8939261
20522,86530548,7289288,15UV000262,,2017-11-06 00:00:00,2015-01-16 00:00:00,,5,6,,0,C,2015_01_VT0041100_15UV000262_INC,F,,8938583
20522,84665706,7316250,15UV007844,,2017-11-06 00:00:00,2015-12-08 00:00:00,,18,6,,0,C,2015_12_VT0041100_15UV007844_INC,F,,5237921
20522,84665696,7316250,15UV007817,,2017-11-06 00:00:00,2015-12-07 00:00:00,,19,6,,0,C,2015_12_VT0041100_15UV007817_INC,F,,5238112
20522,86528950,7316250,15UV007880,,2017-11-06 00:00:00,2015-12-10 00:00:00,,0,6,,0,C,2015_12_VT0041100_15UV007880_INC,F,,8937168
20522,86528998,7316250,15UV007851,N,2017-11-06 00:00:00,2015-12-09 00:00:00,,6,6,,0,C,2015_12_VT0041100_15UV007851_INC,F,,8936430
20522,86528989,7316250,15UV007773,,2017-11-06 00:00:00,2015-12-04 00:00:00,,23,6,,0,C,2015_12_VT0041100_15UV007773_INC,F,,8936421
20522,86528346,7316250,15UV007836,,2017-11-06 00:00:00,2015-12-08 00:00:00,,12,6,,0,C,2015_12_VT0041100_15UV007836_INC,F,,8936482
20522,86529040,7316250,15UV007710,N,2017-11-06 00:00:00,2015-12-02 00:00:00,,9,6,,0,C,2015_12_VT0041100_15UV007710_INC,F,,8937306
20522,86528347,7316250,15UV007853,,2017-11-06 00:00:00,2015-12-09 00:00:00,,7,6,,0,C,2015_12_VT0041100_15UV007853_INC,F,,8936480
20522,86528265,7316250,15UV007862,N,2017-11-06 00:00:00,2015-12-09 00:00:00,,14,6,,0,C,2015_12_VT0041100_15UV007862_INC,F,,8936304
20522,86528267,7316250,15UV007895,,2017-11-06 00:00:00,2015-12-10 00:00:00,,8,6,,0,C,2015_12_VT0041100_15UV007895_INC,F,,8936300
20522,86528286,7316250,15UV007897,,2017-11-06 00:00:00,2015-12-10 00:00:00,,9,6,,0,C,2015_12_VT0041100_15UV007897_INC,F,,8936343
20522,86528301,7316250,15UV007994,,2017-11-06 00:00:00,2015-12-15 00:00:00,,16,6,,0,C,2015_12_VT0041100_15UV007994_INC,F,,8936361
20522,86529003,7316250,15UV007727,N,2017-11-06 00:00:00,2015-12-02 00:00:00,,20,6,,0,C,2015_12_VT0041100_15UV007727_INC,F,,8937200
20522,86528361,7316250,15UV007866,,2017-11-06 00:00:00,2015-12-09 00:00:00,,19,6,,0,C,2015_12_VT0041100_15UV007866_INC,F,,8937351
20522,86529072,7316250,15UV007979,,2017-11-06 00:00:00,2015-12-14 00:00:00,,19,6,,0,C,2015_12_VT0041100_15UV007979_INC,F,,8936542
20522,86529090,7316250,15UV007992,N,2017-11-06 00:00:00,2015-12-15 00:00:00,,13,6,,0,C,2015_12_VT0041100_15UV007992_INC,F,,8936544
20522,83458285,7289289,15UV001692,N,2017-11-06 00:00:00,2015-03-17 00:00:00,,20,6,,0,C,2015_03_VT0041100_15UV001692_INC,F,,2456361
20522,84276274,7289289,15UV001580,N,2017-11-06 00:00:00,2015-03-13 00:00:00,,7,6,,0,C,2015_03_VT0041100_15UV001580_INC,F,,4386461
20522,83458332,7289289,15UV001983,N,2017-11-06 00:00:00,2015-03-30 00:00:00,,16,6,,0,C,2015_03_VT0041100_15UV001983_INC,F,,2456407
20522,83458668,7289289,15UV001790,N,2017-11-06 00:00:00,2015-03-21 00:00:00,,17,6,,0,C,2015_03_VT0041100_15UV001790_INC,F,,2456368
20522,83458283,7289289,15UV001723,,2017-11-06 00:00:00,2015-03-18 00:00:00,,21,6,,0,C,2015_03_VT0041100_15UV001723_INC,F,,2455634
20522,83458289,7289289,15UV001832,,2017-11-06 00:00:00,2015-03-23 00:00:00,,23,6,,0,C,2015_03_VT0041100_15UV001832_INC,F,,2456371
20522,86530939,7289289,15UV001887,,2017-11-06 00:00:00,2015-03-26 00:00:00,,9,6,,0,C,2015_03_VT0041100_15UV001887_INC,F,,8940450
20522,86530256,7289289,15UV001888,,2017-11-06 00:00:00,2015-03-26 00:00:00,,9,6,,0,C,2015_03_VT0041100_15UV001888_INC,F,,8940492
20522,86530183,7289289,15UV001583,N,2017-11-06 00:00:00,2015-03-13 00:00:00,,15,6,,0,C,2015_03_VT0041100_15UV001583_INC,F,,8940348
20522,86531027,7289289,15UV001643,,2017-11-06 00:00:00,2015-03-15 00:00:00,,14,6,,0,C,2015_03_VT0041100_15UV001643_INC,F,,8941559
20522,86530844,7289289,15UV001930,,2017-11-06 00:00:00,2015-03-28 00:00:00,,0,6,,0,C,2015_03_VT0041100_15UV001930_INC,F,,8941099
20522,83458308,7289289,15UV001872,N,2017-11-06 00:00:00,2015-03-25 00:00:00,,15,6,,0,C,2015_03_VT0041100_15UV001872_INC,F,,2456389
20522,83458268,7289289,15UV001621,N,2017-11-06 00:00:00,2015-03-14 00:00:00,,13,6,,0,C,2015_03_VT0041100_15UV001621_INC,F,,2456348
20522,86530877,7289289,15UV001581,N,2017-11-06 00:00:00,2015-03-13 00:00:00,,8,6,,0,C,2015_03_VT0041100_15UV001581_INC,F,,8940345
20522,86530990,7289289,15UV001582,N,2017-11-06 00:00:00,2015-03-13 00:00:00,,12,6,,0,C,2015_03_VT0041100_15UV001582_INC,F,,8941452
20522,86530310,7289289,15UV001555,,2017-11-06 00:00:00,2015-03-12 00:00:00,,11,6,,0,C,2015_03_VT0041100_15UV001555_INC,F,,8940659
20522,86530323,7289289,15UV001678,N,2017-11-06 00:00:00,2015-03-17 00:00:00,,9,6,,0,C,2015_03_VT0041100_15UV001678_INC,F,,8940663
20522,86530115,7289289,15UV001957,,2017-11-06 00:00:00,2015-03-29 00:00:00,,7,6,,0,C,2015_03_VT0041100_15UV001957_INC,F,,8941128
20522,86530124,7289289,15UV001914,,2017-11-06 00:00:00,2015-03-27 00:00:00,,11,6,,0,C,2015_03_VT0041100_15UV001914_INC,F,,8940228
20522,86530158,7289289,15UV001368,N,2017-11-06 00:00:00,2015-03-04 00:00:00,,14,6,,0,C,2015_03_VT0041100_15UV001368_INC,F,,8940313
20522,86530159,7289289,15UV001707,,2017-11-06 00:00:00,2015-03-18 00:00:00,,1,6,,0,C,2015_03_VT0041100_15UV001707_INC,F,,8940355
20522,86530167,7289289,15UV001644,N,2017-11-06 00:00:00,2015-03-15 00:00:00,,15,6,,0,C,2015_03_VT0041100_15UV001644_INC,F,,8941140
20522,86530174,7289289,15UV001348,,2017-11-06 00:00:00,2015-03-03 00:00:00,,8,6,,0,C,2015_03_VT0041100_15UV001348_INC,F,,8940349
20522,86530283,7289289,15UV001840,,2017-11-06 00:00:00,2015-03-24 00:00:00,,13,6,,0,C,2015_03_VT0041100_15UV001840_INC,F,,8940597
20522,86530216,7289289,15UV001690,,2017-11-06 00:00:00,2015-03-17 00:00:00,,19,6,,0,C,2015_03_VT0041100_15UV001690_INC,F,,8940449
20522,86530220,7289289,15UV001426,N,2017-11-06 00:00:00,2015-03-07 00:00:00,,16,6,,0,C,2015_03_VT0041100_15UV001426_INC,F,,8940408
20522,86530287,7289289,15UV001559,N,2017-11-06 00:00:00,2015-03-12 00:00:00,,16,6,,0,C,2015_03_VT0041100_15UV001559_INC,F,,8940613
20522,86530329,7289289,15UV001791,,2017-11-06 00:00:00,2015-03-21 00:00:00,,22,6,,0,C,2015_03_VT0041100_15UV001791_INC,F,,8940703
20522,86530987,7289289,15UV001712,,2017-11-06 00:00:00,2015-03-18 00:00:00,,5,6,,0,C,2015_03_VT0041100_15UV001712_INC,F,,8941392
20522,86530221,7289289,15UV001938,,2017-11-06 00:00:00,2015-03-28 00:00:00,,3,6,,0,C,2015_03_VT0041100_15UV001938_INC,F,,8940468
20522,83458242,7292080,15UV001176,,2017-11-06 00:00:00,2015-02-23 00:00:00,,22,6,,0,C,2015_02_VT0041100_15UV001176_INC,F,,2455601
20522,83458633,7292080,15UV001116,,2017-11-06 00:00:00,2015-02-21 00:00:00,,7,6,,0,C,2015_02_VT0041100_15UV001116_INC,F,,2456269
20522,83458214,7292080,15UV001091,N,2017-11-06 00:00:00,2015-02-20 00:00:00,,15,6,,0,C,2015_02_VT0041100_15UV001091_INC,F,,2456262
20522,84664491,7292080,15UV001074,,2017-11-06 00:00:00,2015-02-19 00:00:00,,19,6,,0,C,2015_02_VT0041100_15UV001074_INC,F,,5237061
20522,83458257,7292080,15UV001223,N,2017-11-06 00:00:00,2015-02-26 00:00:00,,14,6,,0,C,2015_02_VT0041100_15UV001223_INC,F,,2456322
20522,86528454,7292080,15UV001251,N,2017-11-06 00:00:00,2015-02-27 00:00:00,,11,6,,0,C,2015_02_VT0041100_15UV001251_INC,F,,8937540
20522,83458610,7292080,15UV000748,N,2017-11-06 00:00:00,2015-02-03 00:00:00,,14,6,,0,C,2015_02_VT0041100_15UV000748_INC,F,,2455547
20522,86529183,7292080,15UV000828,N,2017-11-06 00:00:00,2015-02-07 00:00:00,,11,6,,0,C,2015_02_VT0041100_15UV000828_INC,F,,8937597
20522,83458231,7292080,15UV000770,N,2017-11-06 00:00:00,2015-02-04 00:00:00,,19,6,,0,C,2015_02_VT0041100_15UV000770_INC,F,,2455550
20522,83458202,7292080,15UV001052,N,2017-11-06 00:00:00,2015-02-18 00:00:00,,10,6,,0,C,2015_02_VT0041100_15UV001052_INC,F,,2456246
20522,83458227,7292080,15UV001124,N,2017-11-06 00:00:00,2015-02-21 00:00:00,,18,6,,0,C,2015_02_VT0041100_15UV001124_INC,F,,2455582
20522,86529094,7292080,15UV000750,,2017-11-06 00:00:00,2015-02-03 00:00:00,,16,6,,0,C,2015_02_VT0041100_15UV000750_INC,F,,8937444
20522,86529564,7292080,15UV000720,,2017-11-06 00:00:00,2015-02-02 00:00:00,,0,6,,0,C,2015_02_VT0041100_15UV000720_INC,F,,8936879
