state,agency,ID,date,source,quarter,number_of_victims,total_offenders,offenders_race,offense_type,number_of_group_victims,location,motivation,victim_type
02,AZ0072100,9L-W5HQ97CTD,20060103,F,1,002,00,U,13C,002,20,32,I
02,AZ0072100,12-MQ-Q1PX I,20060119,F,1,001,02,W,13B,001,13,32,I
02,AZ0072100, 3041O3Q72 N,20061111,F,4,002,00,U,290,002,20,12,I
02,AZ0072300, K0EM6X6DD4K,20060115,F,1,003,00,U,290,003,20,15,I
02,AZ0072300,Z80TDKHCMS2F,20060120,F,1,002,00,U,290,002,22,41,I
02,AZ0072300,UG0X HQ4R294,20060128,F,1,001,01,W,13B,001,13,32,I
02,AZ0072300,UG0X H4URV92,20060201,F,1,001,01,W,13C,001,13,33,I
02,AZ0072300,Z80TDKS4VQ2S,20060305,F,1,001,00,U,13C,001,22,33,I
02,AZ0072300,P906X5ZL-X3J,20060307,F,1,001,01,W,13B,001,10,41,I
02,AZ0072300,3A0NJ-2G9G1W,20060226,F,1,001,00,U,13C,001,20,12,I
02,AZ0072300,P906X5ZJKK3U,20060312,F,1,002,00,U,13C,001,20,21,I
02,AZ0072300,P906X5ZK-O3I,20060313,F,1,001,00,U,13C,001,20,14,I
02,AZ0072300,3A0NJ-9PTL1K,20060319,F,1,001,00,U,290,001,20,12,I
02,AZ0072300,VX039BSB5R6S,20060330,F,1,002,00,U,13C,002,20,21,I
02,AZ0072300,3A0NJ-KUFF1A,20060412,F,2,002,00,U,13A,002,20,32,I
02,AZ0072300,UG0X HJ-8V9N,20060415,F,2,004,01,W,13A,004,20,12,I
02,AZ0072300,Z80TDKI6LR2 ,20060421,F,2,002,01,W,290,002,07,33,I
02,AZ0072300,2W0IYUKNI40D,20060421,F,2,019,01,B,240,019,22,32,I
02,AZ0072300,NH0BR2ZLXI5I,20060423,F,2,001,01,W,13C,001,20,32,I
02,AZ0072300,NH0BR2666I5A,20060502,F,2,001,01,B,13A,001,13,41,I
02,AZ0072300,Z80TDKBCT62A,20060529,F,2,001,01,I,13B,001,13,32,I
02,AZ0072300,LN0D1OKMD28N,20060521,F,2,002,05,M,13B,002,20,42,I
02,AZ0072300,VX039BYMBQ6U,20060524,F,2,001,04,W,13A,001,13,12,I
02,AZ0072300, K0EM6L6BR4R,20060526,F,2,001,02,W,13C,001,24,41,I
02,AZ0072300,3A0NJVFCZL1H,20060529,F,2,003,01,W,13C,003,20,32,I
02,AZ0072300,UG0X MQ6OP9L,20060617,F,2,003,00,U,13C,003,04,26,I
02,AZ0072300,Z80TD5HKR72F,20060624,F,2,001,03,W,13B,001,20,41,I
02,AZ0072300,3A0NJVHC0U1W,20060628,F,2,002,00,U,13C,002,20,12,I
02,AZ0072300,Z80TD5OYMO2L,20060807,F,3,001,00,U,290,001,20,12,I
02,AZ0072300,VX0394IVQC6C,20060717,F,3,003,00,U,290,003,20,21,I
02,AZ0072300, K0EM7Z86D4E,20060712,F,3,003,03,I,13B,003,20,32,I
02,AZ0072300,NH0BR3U6885A,20060715,F,3,001,00,U,290,001,20,12,I
02,AZ0072300,O20CTWNYKK7X,20060715,F,3,001,02,B,13A,001,13,11,I
02,AZ0072300,NH0BR3U7KN5H,20060716,F,3,002,02,W,290,002,20,12,I
02,AZ0072300,UG0X MW58U94,20060716,F,3,001,05,W,13B,001,03,12,I
02,AZ0072300,3A0NJVMO0719,20060720,F,3,001,01,W,13B,001,18,12,I
02,AZ0072300, K0EM7ZSN 4E,20060721,F,3,001,00,U,13C,001,04,21,I
02,AZ0072300,3A0NJV2PNG1K,20060728,F,3,002,01,W,13A,002,18,41,I
02,AZ0072300,Z80TD5SKX 26,20060808,F,3,005,01,W,13B,005,20,24,I
02,AZ0072300,Z80TD5L6BR2F,20060816,F,3,001,00,U,13C,001,05,21,I
02,AZ0072300,UG0X M7OOO94,20060820,F,3,002,01,W,290,002,18,41,I
02,AZ0072300,3A0NJVK3T31H,20060823,F,3,001,01,W,13A,001,13,12,I
02,AZ0072300,VX03940ATD6C,20060903,F,3,001,01,W,13B,001,21,13,I
02,AZ0072300,P906XEIKOO3I,20060905,F,3,001,01,W,13B,001,21,41,I
02,AZ0072300,UG0X MJKHV9L,20060910,F,3,002,01,W,13B,002,20,21,I
02,AZ0072300,P906XEN5UH36,20060919,F,3,001,00,U,13C,001,20,41,I
02,AZ0072300,UG0X MKHZP97,20061003,F,4,001,00,U,13C,001,20,41,I
02,AZ0072300,P906XNHW5O3L,20061021,F,4,002,01,W,13C,002,20,32,I
02,AZ0072300,NH0BRZ876N5S,20061023,F,4,001,00,U,13C,001,20,33,I
02,AZ0072300,Z80TDIO6B72F,20061026,F,4,001,01,W,13A,001,22,33,I
02,AZ0072300,LN0D1YZB7I86,20061028,F,4,001,00,U,290,001,20,14,I
02,AZ0072300,2W0IYK7UJ70X,20061031,F,4,002,06,W,13B,002,03,21,I
02,AZ0072300,VX0391RBQV6S,20061101,F,4,001,01,W,13C,001,24,32,I
02,AZ0072300, K0EMV2C394K,20061226,F,4,001,00,U,13C,001,04,26,I
02,AZ0072300,3A0NJ5SQUJ1X,20061105,F,4,003,00,U,290,003,20,21,I
02,AZ0072300,3A0NJ5SGZL19,20061104,F,4,000,00,U,290,001,04,26, 
02,AZ0072300,VX0391KWZC6C,20061105,F,4,001,00,U,290,001,06,15,I
02,AZ0072300,P906XNJW-R3Z,20061119,F,4,002,00,U,290,002,20,42,I
02,AZ0072300,UG0X J468U9G,20061122,F,4,001,01,W,13C,001,24,52,I
02,AZ0072300,P906XNJ76R3S,20061123,F,4,004,01,W,13B,004,13,32,I
02,AZ0072300,VX0391IEZL6D,20061203,F,4,001,01,W,13A,001,03,42,I
02,AZ0072300,P906XN0L2H3J,20061207,F,4,001,00,U,13C,001,20,24,I
02,AZ0072300,VX0391-ATQ6U,20061226,F,4,001,01,W,13B,001,18,41,I
02,AZ0072900,7V-N04Y7C-F3,20060118,F,1,001,00,U,290,001,20,24,I
02,AZ0072900,9L-WE079ZCTD,20060123,F,1,002,00,U,290,002,20,41,I
02,AZ0072900,6--ND4E6EU72,20060722,F,3,001,01,W,13B,001,18,12,I
02,AZ0072900,41-PK S4B0W5,20060812,F,3,002,03,W,13B,002,18,33,I
02,AZ0072900,3Z-198I34SCT,20060816,F,3,000,00,U,220,001,04,23, 
02,AZ0072900,7V-GBDN7E-F3,20060830,F,3,001,00,U,13C,001,04,23,I
02,AZ0072900,41-PMZL430W5,20061009,F,4,000,00,U,290,001,04,23, 
02,AZ0079700,6-2ED65HPU72,20060927,F,3,001,01,W,13B,001,22,12,I
02,AZ0080000,9L-W50P9RCTD,20060128,F,1,001,01,W,13B,001,20,12,I
02,AZ0080000,12-MQ4K10X I,20060227,F,1,001,02,W,290,001,20,12,I
02,AZ0080100,LN0DKOZLQS8E,20060307,F,1,002,00,U,13C,002,13,41,I
02,AZ0080100, K0EL6X X940,20060412,F,2,001,01,W,13C,001,20,12,I
02,AZ0080100, K0EL6X8IX4-,20060419,F,2,001,00,U,13C,001,21,32,I
02,AZ0080100,VX03YBROMQ6F,20060509,F,2,001,01,W,13C,001,24,32,I
02,AZ0080100,3A0NQ-FP721G,20061030,F,4,001,00,U,13B,001,18,13,I
02,AZ0080500,P906F5045X3T,20060610,F,2,001,01,W,13A,001,05,32,I
02,AZ0090300, 30QKO5972 N,20060420,F,2,001,00,U,290,001,22,41,I
02,AZ0090300, 30QKETQ72 N,20060427,F,2,001,01,W,13C,001,25,12,I
02,AZ0090300, 30VKFZV72 N,20060514,F,2,002,01,W,13C,002,21,32,I
02,AZ0090300, 30VKFQD72 N,20060517,F,2,001,01,W,13C,001,05,41,I
02,AZ0090300,3Z103EMPVSCT,20061006,F,4,001,01,W,13C,001,25,25,I
02,AZ0090300,3Z113O0WVSCT,20061104,F,4,000,03,W,290,001,04,25, 
02,AZ0090300,3Z113PIQVSCT,20061115,F,4,001,00,U,290,001,18,11,I
02,AZ0090300,3Z113 I5VSCT,20061126,F,4,002,00,U,290,002,24,11,I
02,AZ0090300,3Z12384JVSCT,20061208,F,4,001,00,U,13C,001,09,13,I
02,AZ0100000, 301KWPU72 N,20060216,F,1,001,00,U,13C,001,20,41,I
02,AZ0100000, 30GKYB9S2 N,20060613,F,2,001,01,W,13C,001,18,12,I
02,AZ0100000, 30IRYZ-V2 N,20060903,F,3,001,00,U,13C,001,20,21,I
02,AZ0100300, 301RES9TA N,20060202,F,1,001,00,U,13C,001,20,42,I
02,AZ0100300, 301RBQC6F N,20060209,F,1,001,01,W,13C,001,13,43,I
02,AZ0100300, 30 RYSCTF N,20060303,F,1,001,01,W,13C,001,18,41,I
02,AZ0100300, 30 KWSDG- N,20060316,F,1,002,01,W,13A,002,13,32,I
02,AZ0100300, 30QAOSMPD N,20060421,F,2,001,02,W,13B,001,18,41,I
02,AZ0100300, 30VRES9-- N,20060502,F,2,003,01,W,13C,003,13,43,I
02,AZ0100300, 30VKMQCTU N,20060513,F,2,001,00,U,13C,001,04,24,I
02,AZ0100300, 30VAVSDP- N,20060520,F,2,000,00,U,290,001,11,32, 
02,AZ0100300, 30GRYS9SX N,20060603,F,2,001,01,W,13C,001,13,21,I
02,AZ0100300, 30GRYS9SF N,20060603,F,2,001,01,W,13B,001,13,32,I
02,AZ0100300, 30ARWSV-U N,20060806,F,3,006,01,W,13C,006,04,24,I
02,AZ0100900,CI0GRMSLP3 N,20060809,F,3,001,00,U,13C,001,20,32,I
02,AZ0100900,CI0GRMS96A N,20060822,F,3,001,00,U,13C,001,20,12,I
02,AZ0109700,-A6MRV139D0I,20060111,F,1,000,00,U,290,001,22,21, 
02,AZ0109700,HG6WPH9U726D,20060509,F,2,001,00,U,290,001,22,33,I
02,AZ0109700,BX6I916VSQS2,20060626,F,2,001,00,U,290,001,22,33,I
02,AZ0109700,BX6IT46VSLF2,20060716,F,3,001,00,U,290,001,22,33,I
02,AZ0109700,-A6M0E139D8I,20060731,F,3,001,00,U,13C,001,22,41,I
02,AZ0109700,HG6WJH9U7ZLD,20060809,F,3,001,00,U,290,001,22,33,I
02,AZ0109700,ON64YH8L6XFG,20060818,F,3,001,00,U,290,001,22,24,I
02,AZ0109700,BX6NY16VSLV2,20061026,F,4,000,00,U,290,001,22,32, 
02,AZ0109700,UW6MQ50286XA,20061130,F,4,000,00,U,290,012,22,24, 
02,AZ0109700,5961W53PUFNT,20061003,D,4,000,00,U,290,001,22,33, 
02,AZ0110300,UG0X3H46829D,20061026,F,4,013,02,W,13C,013,22,12,I
02,AZ0111300, 30ARVBC12 N,20060803,N,3,001,00,U,13C,001,20,12,I
02,AZ0130700,2S-2RNO2-F39,20060820,F,3,001,00,U,290,001,08,21,I
02,AZ0130700,2S-2OZL2-F39,20060903,F,3,002,01,W,13A,002,11,21,I
02,AZ0130700,5I5-7 ZD1AEM,20061226,F,4,000,00,U,290,001,04,25, 
02,AZ0131100,8C- IY48F39G,20060710,F,3,001,01,W,13C,001,25,32,I
02,AZ0140500, 30BRY3H-S N,20060611,F,2,001,01,W,13C,001,08,32,I
02,AZ0140500, 30BRFERT3 N,20060814,F,3,001,02,W,13B,001,03,43,I
03,AR0010100,41-ZLVS4ZJW5,20060608,N,2,001,01,B,13B,001,13,11,I
03,AR0020100,12-MQ351MD I,20061018,N,4,002,00,U,23H,001,20,12,I
03,AR0040000,7V-NX7K7PKF3,20060224,N,1,001,01,W,23H,001,20,11,I
03,AR0040000,7V-NX7K7YMF3,20060226,N,1,002,01,W,23H,002,20,11,I
03,AR0040000,7V-NX7K7YOF3,20060226,N,1,003,01,W,13A,002,13,32,I
03,AR0040400,6--IYBA6IL72,20060117,N,1,001,01,W,13B,001,20,11,I
03,AR0040400,8C-4KOE8429G,20060218,N,1,001,01,W,290,001,20,15,I
03,AR0040400,9L-W5M49W3TD,20060322,N,1,001,01,W,13A,001,13,12,I
03,AR0040500,9L-W5HQ9W3TD,20060126,N,1,002,02,U,13B,002,22,14,I
03,AR0040500,8C-4KOB8429G,20060126,N,1,002,02,A,13B,002,22,32,I
03,AR0040500,7V-NJ4I7NUF3,20060131,N,1,001,03,U,13B,001,22,14,I
03,AR0041300,3Z-0WGU30FCT,20060312,N,1,001,01,W,13A,001,12,32,I
03,AR0060100,2S-J4IS2J739,20061027,N,4,000,01,U,120,001,23,11, 
03,AR0080200,7V-NJ4V7NUF3,20060331,N,1,001,01,W,13C,001,04,43,I
03,AR0100200,5I-U7ZZ5UWEM,20061103,N,4,001,01,W,13B,001,20,11,I
03,AR0120100,41-ZU7Z4ZJW5,20061122,N,4,001,01,U,23F,001,18,11,I
03,AR0120100,2S-J45H2J739,20060201,N,1,001,00,U,13B,001,20,11,I
03,AR0120300,12-MQ-21MD I,20060524,N,2,000,01,W,23H,001,12,12, 
03,AR0120300,3Z-0W5Z30FCT,20060529,N,2,000,00,U,220,001,24,12, 
03,AR0130000,9L-W5MQ9W3TD,20060514,N,2,001,00,U,290,001,20,12,I
03,AR0140100,41-ZL6S4I0W5,20060216,N,1,001,00,U,23F,001,20,45,I
03,AR0140100,41-ZL6-460W5,20060507,N,2,001,02,W,290,001,18,45,I
03,AR0140100,7V-NJWK7B-F3,20060728,N,3,001,00,U,250,001,13,45,I
03,AR0140100,7V-NJWV7E-F3,20061017,N,4,000,01,W,23C,001,08,45, 
03,AR0140100,9L-W5M797CTD,20061114,N,4,000,01,B,23C,001,07,45, 
03,AR0160100,2S-JDKI2J739,20060621,N,2,001,01,U,290,001,20,42,I
03,AR0160100,41-ZTDZ4ZJW5,20060511,N,2,001,01,W,290,001,20,12,I
03,AR0160100,6--IX A6IL72,20060409,N,2,002,02,W,13C,002,20,12,I
03,AR0160100,3Z-0AEW30FCT,20060204,N,1,006,01,W,13C,003,13,43,I
03,AR0160100,7V-NT4N7NUF3,20060619,N,2,001,01,B,13C,001,18,12,I
03,AR0160100,7V-N2NV7NUF3,20060426,N,2,001,01,W,13A,001,18,12,I
03,AR0160500,7V-NJRI7NUF3,20060809,N,3,001,00,U,23H,001,20,11,I
03,AR0190100,5I-U72Z5UWEM,20060130,N,1,001,01,U,290,001,24,12,I
03,AR0200000,12-MQ-F1MD I,20060101,N,1,001,00,U,23H,001,20,11,I
03,AR0200000,41-ZL7X4ZJW5,20060708,N,3,001,01,B,13A,001,20,12,I
03,AR0200100,2S-J4VO2J739,20060601,N,2,002,01,B,13B,002,20,12,I
03,AR0200100,3Z-0WOH30FCT,20060602,N,2,001,01,B,13A,001,20,12,I
03,AR0220100,12-BQMF1MD I,20060802,N,3,001,01,B,13C,001,25,11,I
03,AR0220100,3Z-1WPI30FCT,20060516,N,2,001,00,U,220,001,25,15,I
03,AR0260100,0XL04-ZPZD1A,20060609,N,2,001,00,U,13B,001,07,32,I
03,AR0260100,0XL0L-82JD1A,20061008,N,4,001,01,W,13C,001,20,12,I
03,AR0270100,12-MQEK1MD I,20060609,N,2,001,02,W,13A,001,15,15,I
03,AR0280100,CI0GRBSL6D N,20060904,N,3,004,04,W,13C,004,20,12,I
03,AR0280100,CI0GRBSL1X N,20060905,N,3,001,01,W,13C,001,20,12,I
03,AR0280100,CI0GRBSQF- N,20060908,N,3,002,02,M,13B,002,20,12,I
03,AR0280100,CI0GRBS-T- N,20060922,N,3,001,01,W,290,001,13,12,I
03,AR0280100,CI0GKOSDF0 N,20061117,N,4,001,01,U,290,001,22,21,I
03,AR0280100,CI0GKESHVU N,20061216,N,4,001,01,W,13C,001,20,12,I
03,AR0330000,0X-HY270HG1A,20060301,N,1,001,02,W,13B,001,20,11,I
03,AR0340200,0N-HYUZ0HG1A,20060823,N,3,001,01,B,13B,001,20,15,I
03,AR0340200,12-M0-K1MD I,20060722,N,3,002,01,B,13A,002,13,11,I
03,AR0440000,5I-U7Z65UWEM,20060421,N,2,001,02,W,13A,001,13,15,I
03,AR0470000,CI0GXVRCV2 N,20060909,N,3,001,01,W,13C,001,25,32,I
03,AR0470500,6--IYBR6IL72,20060524,N,2,000,02,W,23H,001,11,11, 
03,AR0510000,2S-J4I42J739,20061105,N,4,001,01,W,11A,001,13,52,I
03,AR0530000,9L-WEMK9W3TD,20060418,N,2,001,01,U,13B,001,20,11,I
03,AR0530000,9L-WEZK9W3TD,20060501,N,2,001,01,W,13B,001,20,11,I
03,AR0530000,0X-HQ2H0HG1A,20060417,N,2,001,01,U,23H,001,20,11,I
03,AR0530000,9L-WNHQ9W3TD,20060526,N,2,001,00,U,23H,001,15,11,I
03,AR0530000,2S-J 5B2J739,20060530,N,2,001,01,W,13A,001,18,11,I
03,AR0530000,6--IX4E6IL72,20060628,N,2,001,01,U,11D,001,20,11,I
03,AR0530000,6--IX Y6IL72,20060725,N,3,002,01,W,220,001,20,11,I
03,AR0530000,2S-JDKO2J739,20061209,N,4,001,01,W,13A,001,20,11,I
03,AR0540200,2S-JI A2J739,20060624,N,2,000,01,B,23C,001,07,12, 
03,AR0540200,2S-JXYI2J739,20060608,N,2,001,01,U,13C,001,20,12,I
03,AR0540200,7V-N84V7NUF3,20060629,N,2,001,01,B,13A,001,13,12,I
03,AR0540200,5I--F 95UWEM,20060812,N,3,001,01,B,280,001,20,12,I
03,AR0540200,2S-0DV42J739,20061114,N,4,000,01,U,220,001,17,12, 
03,AR0540200,5I--ZZS5UWEM,20061223,N,4,001,01,B,13B,001,20,12,I
03,AR0540200,8C-W 468429G,20061217,N,4,001,01,B,13B,001,20,12,I
03,AR0550200,6--IY406IL72,20060930,N,3,001,00,U,220,001,20,11,I
03,AR0550200,7V-NJW17NUF3,20060924,N,3,001,00,U,220,001,20,11,I
03,AR0550200,8C-4KHE8429G,20061001,N,4,000,02,W,280,001,25,11, 
03,AR0550200,3Z-0WEN30FCT,20061009,N,4,002,00,U,220,002,20,11,I
03,AR0550200,41-ZL7V4ZJW5,20061010,N,4,000,00,U,220,001,20,11, 
03,AR0560200,3Z-0WOW30FCT,20060415,N,2,001,01,W,13B,001,20,11,I
03,AR0560200,3Z-0WPZ30FCT,20060428,N,2,001,00,U,23H,001,23,11,I
03,AR0560200,8C-4KL68429G,20060416,N,2,001,01,U,23H,001,20,11,I
03,AR0560200,2S-J4YL2J739,20060422,N,2,001,00,U,23H,001,23,25,I
03,AR0560200,41-ZRVI4ZJW5,20061106,N,4,001,01,B,13B,001,13,12,I
03,AR0580200,0X-HPUF0HG1A,20060113,N,1,001,01,W,23H,001,20,11,I
03,AR0580200,41-ZL624ZJW5,20060117,N,1,001,01,W,290,001,20,11,I
03,AR0580200,7V-NJ4N7NUF3,20060224,N,1,001,01,U,13B,001,20,11,I
03,AR0580200,2S-J4KS2J739,20060307,N,1,001,01,W,13B,001,25,11,I
03,AR0580200,3Z-0W5Z30FCT,20060309,N,1,001,01,W,290,001,20,11,I
03,AR0580200,5I-U72J5UWEM,20060324,N,1,001,00,U,23H,001,20,11,I
03,AR0580200,3Z-0W5I30FCT,20060410,N,2,001,01,W,13B,001,22,11,I
03,AR0580200,7V-NJ417NUF3,20060418,N,2,001,01,W,13C,001,20,11,I
03,AR0580200,12-MQ-P1MD I,20060504,N,2,001,01,W,13C,001,20,11,I
03,AR0580200,2S-J45O2J739,20060530,N,2,001,01,W,290,001,20,11,I
03,AR0580200,3Z-0WEH30FCT,20060530,N,2,001,01,W,13B,001,20,11,I
03,AR0580200,7V-NJWK7NUF3,20060601,N,2,001,01,U,13B,001,20,11,I
03,AR0580200,12-MQVS1MD I,20060610,N,2,001,01,W,23H,001,20,11,I
03,AR0600300,CI0GRYEDQD N,20060509,N,2,001,01,B,13C,001,21,41,I
03,AR0600300,CI0GRAM9SS N,20060827,N,3,002,02,B,13B,002,20,41,I
03,AR0600300,CI0GRBQ-PU N,20061126,N,4,002,02,B,13B,002,08,11,I
03,AR0600400,41164DV IJW5,20060606,N,2,001,01,W,13A,001,13,12,I
03,AR0600400,8C2 N8EL629G,20060820,N,3,001,00,U,13C,001,15,11,I
03,AR0600400,8C2XI86L6S9G,20061002,N,4,001,00,U,26B,001,07,45,I
03,AR0600400,9L2NN95U73TD,20061010,N,4,001,01,B,13A,001,22,12,I
03,AR0600400,663DD4-VSL72,20061228,N,4,001,01,B,13B,001,15,12,I
03,AR0660100,0X0H46H37N0A,20060425,N,2,000,01,U,290,001,04,12, 
03,AR0660100,0X0HW-HPJN0A,20060526,N,2,001,01,W,13B,001,13,32,I
03,AR0660100,0X0HL6ZZZN0A,20060723,N,3,000,01,U,290,001,04,23, 
03,AR0660100,0X0HL5HOIN0A,20060717,N,3,001,01,U,13C,001,05,12,I
03,AR0670100,9L-WEML9W3TD,20060414,N,2,000,02,U,23H,001,18,11, 
03,AR0700100,FI6G0F U728N,20060605,N,2,002,01,W,13C,002,25,12,I
03,AR0720100,UG0X5HPBH294,20060622,N,2,001,01,W,13C,001,18,12,I
03,AR0720100,VX03YBKV3Q6D,20061008,N,4,001,00,U,13B,001,13,12,I
03,AR0730000,5I-U7 J5UWEM,20060309,N,1,001,01,U,23H,001,07,11,I
03,AR0730000,0X-HPOX0HG1A,20060422,N,2,001,03,U,13C,001,13,12,I
03,AR0730700,41-ZL624ZDW5,20060504,N,2,001,01,W,13B,001,20,14,I
03,AR0750100,0X-HQ2P0HG1A,20060321,N,1,001,00,U,13B,001,08,52,I
04,CA0010100,12-MUW916X I,20060605,F,2,001,00,U,13C,001,20,24,I
04,CA0010200, 3-1KCM 728N,20060930,F,3,001,03,W,13A,001,13,12,I
04,CA0010300, 3-AAYB 728N,20060212,F,1,000,00,U,290,001,20,21, 
04,CA0010300,41-BXQ14G0W5,20060524,F,2,001,01,W,13B,001,13,41,I
04,CA0010300,9L-8 N49SCTD,20060530,F,2,000,00,U,290,001,12,24, 
04,CA0010300,12-0A4916X I,20060513,F,2,002,01,W,13A,002,13,12,I
04,CA0010300,8C-RKJP8F39G,20060811,F,3,001,01,B,13C,001,25,21,I
04,CA0010300,12-153F16X I,20060801,F,3,001,01,B,13C,001,05,41,I
04,CA0010300,12-PAHS16X I,20060829,F,3,001,01,W,13C,001,13,14,I
04,CA0010300,12-PUMF16X I,20060904,F,3,001,02,U,13B,001,13,41,I
04,CA0010300,3Z-5WGN3VSCT,20061003,F,4,010,01,W,13A,010,13,12,I
04,CA0010300,2S-TW542-F39,20061202,F,4,002,01,W,13B,002,04,21,I
04,CA0010500,3Z1135HWUSCT,20061130,F,4,001,01,W,13C,001,25,41,I
04,CA0010700,7V-NJ I7C-F3,20060317,F,1,001,01,W,290,001,23,33,I
04,CA0010700,41-ZLDC4I0W5,20060614,F,2,000,01,W,290,001,22,15, 
04,CA0010700,6--IYV-6BU72,20060705,F,3,000,01,U,290,001,20,43, 
04,CA0010700,9L-W5W79ZCTD,20061109,F,4,000,00,U,290,001,09,32, 
04,CA0010800, 3-1YOE 728N,20060517,F,2,001,01,W,13C,001,13,41,I
04,CA0010800, 3- IMB 728N,20060606,F,2,003,01,W,13C,003,22,12,I
04,CA0010800, 3-11OM 728N,20060907,F,3,001,01,W,13C,001,20,41,I
04,CA0010900,6--IRI063U72,20060713,F,3,002,01,W,13C,002,13,12,I
04,CA0010900,0X-MP4Z0JD1A,20061201,F,4,001,00,U,290,001,20,32,I
04,CA0011100, 3-1SMS 728N,20060501,F,2,001,00,U,13C,001,18,11,I
04,CA0011200,12-MQ-21UL3I,20061013,F,4,001,04,B,13B,001,22,41,I
04,CA0011300, 301ROSQT2 N,20060201,F,1,002,00,U,290,002,20,12,I
04,CA0011300, 30VRESLT2 N,20060501,F,2,000,00,U,290,001,22,12, 
04,CA0011300, 30DKBSLP2 N,20060718,F,3,000,00,U,290,001,11,12, 
04,CA0011300,12101HFC-X I,20061218,F,4,001,01,B,13C,001,13,14,I
04,CA0011400, 30 AWSC62 N,20060326,F,1,001,00,U,290,001,21,12,I
04,CA0011400, 30GACSCP2 N,20060625,F,2,001,00,U,290,001,10,21,I
04,CA0011500, 3010CPU72 N,20060510,F,2,000,00,U,290,001,22,32, 
04,CA0019700,3Z-085W3VSCT,20060512,F,2,000,00,U,290,001,22,15, 
04,CA0019700,3Z-098I3VSCT,20060825,F,3,005,03,U,290,005,22,15,I
04,CA0030000, 30AKWRC72 N,20060819,F,3,001,02,M,120,001,07,12,I
04,CA0040200, 3-10OQ 728N,20060401,F,2,001,00,U,290,001,13,12,I
04,CA0040200, 3-GSE5 728N,20060807,F,3,001,01,W,13B,001,13,41,I
04,CA0060200, 3-BIYR 728N,20060602,F,2,001,01,W,290,001,13,12,I
04,CA0070000,0X-0P-Z0TD1A,20061118,F,4,001,00,U,290,001,13,12,I
04,CA0070100,6--IYII65U72,20060917,F,3,001,00,U,290,001,18,12,I
04,CA0070200, 30BRMZL72 N,20060221,F,1,000,00,U,290,001,10,15, 
04,CA0070400,9L-W HL9SCTD,20060310,F,1,001,00,U,290,001,18,33,I
04,CA0070400,8C-41IK8F39G,20060320,F,1,001,04,W,13A,001,13,32,I
04,CA0070400,2S-08KI2-F39,20060602,F,2,001,01,U,13C,001,11,32,I
04,CA0070400,8C-WNBB8F39G,20060611,F,2,000,00,U,290,001,13,21, 
04,CA0070400,12-BU-Q16X I,20060614,F,2,000,00,U,290,001,22,26, 
